Proposal ID,Snapshot ID,Author,Type,Title,Started,Ended,Threshold,Status,Forum Topic,Total VP,MANA VP,LAND VP,NAMES VP,DELEGATED VP,Votes
7e722950-f7cd-11ec-805c-77efd746e6b7,bafkreiex24jpmsykskg7fmzlqsd32iapuldzfz6msspwalpoykdt6mxnnm,0x594e569c3f8eb88787b5b203474c9b7a97895c8b,linked_wearables,Add Add Metafox Crew to the Linked Wearables Registry to the Linked Wearables Registry,2022-06-29T17:04:00.341Z,2022-07-06T17:04:00.340Z,4000000,rejected,12801,646119.7690858673,43592.27871263009,142000,16400,444127.49037323706,108
063238f0-f7c7-11ec-805c-77efd746e6b7,bafkreiexzoevgmeqckzysnl7gq3tkrkfottihodm4v7yqykbfmvgzyiaee,0x865aaa976454b273bcbdbe12e265120d912bd767,poll,Change the welcome message 'Play as guest' to 'Visit as guest',2022-06-29T16:17:00.615Z,2022-07-04T16:17:00.610Z,500000,rejected,12798,16920.998507451008,720.9985074510082,14000,2200,0,28
1959b490-f726-11ec-805c-77efd746e6b7,bafkreiba5fqni5vm3lyh7ftk4jihr6oxy3r2e75an5oqg5r4z7bp5vccgm,0x270722b5222968603e4650c3b70a7dfb971ed5b6,grant,Decentraland Retro 2D Client and SDK Proposal,2022-06-28T21:05:00.777Z,2022-07-12T21:05:00.776Z,2000000,enacted,12787,11164837.65806079,6419701.109633,2524000,89400,2131736.548427786,55
b3dbab80-f713-11ec-805c-77efd746e6b7,bafkreidoxr7uxklwse6ndmjflaaljtkoj772jndlfcn7x7qznkczjy53eu,0x7f97281931677ea3d23a80deb76621bd22a5d35b,linked_wearables,Add neuno to the Linked Wearables Registry,2022-06-28T18:54:00.560Z,2022-07-05T18:54:00.558Z,4000000,rejected,12785,128721.5144091512,18521.514409151205,8000,2200,100000,20
6a76ad70-f711-11ec-805c-77efd746e6b7,bafkreiaqwln4tt2azkfhspffitjgjiyy4ksfnjvxf7wfwr5lbovd4e7cce,0x31be2f835d01c0fd9ac152d173d0f67c949a5d8f,poi,"Add the location -75,35 to the Points of Interest",2022-06-28T18:37:00.431Z,2022-07-05T18:37:00.429Z,500000,rejected,12784,140594.79061588683,2577.0188355511095,26000,2000,110017.77178033577,19
5b0e8c60-f705-11ec-805c-77efd746e6b7,bafkreicg57fjttf6nmhntdaujyzv2dflbtlafgc36znjxosm6e3elihfri,0x7697f6729dc3beb75b297574fa67d868082f1ebf,poi,"Add the location -49,73 to the Points of Interest",2022-06-28T17:11:00.622Z,2022-07-05T17:11:00.620Z,500000,rejected,12782,3583.662749977803,183.66274997780337,2000,1400,0,16
8befa660-f6f2-11ec-805c-77efd746e6b7,bafkreiccsubz3bnbq5vxpv765dxx3wqmk7ckshaxovo64brxoc24jojjbi,0xccde0e422d384122a2089888b17cd9cc402920ec,grant,"$120,000 grant to be approved to fund Builder Competitions for DCL creators.",2022-06-28T14:56:00.190Z,2022-07-12T14:56:00.188Z,4000000,enacted,12778,7751581.266489081,5719215.687184545,416000,24200,1592165.5793045359,41
beb8e7f0-f648-11ec-805c-77efd746e6b7,QmUyTHqqccGQiPjiJgkSGF26rS9gPhzsM42vJTE5gUxY6h,0xa65797de99c33ba9d028e535ab5f472653bc462d,poi,"Add the location 4,-111 to the Points of Interest",2022-06-27T18:41:00.951Z,2022-07-04T18:41:00.950Z,500000,enacted,12764,1009497.3442389349,49105.6402526761,160000,19000,781391.7039862585,64
2530aa60-f647-11ec-805c-77efd746e6b7,QmcmKq3fJRUDzt3jFzXpb126YnXQSUBnN1Rz8H8y9gbvSK,0x1816e73a6c50e8913047a9400b7df822f7c666df,grant,DabPlay and MetaDuckies - community and P2E area,2022-06-27T18:29:00.870Z,2022-07-04T18:29:00.869Z,1000000,rejected,12763,144226.48683881172,20217.438991759176,16000,3700,104309.04784705256,29
7c213df0-f62c-11ec-805c-77efd746e6b7,QmWVpteHNAJiVv4kkMAqrdGA5w8riQbPKrEfKypgVpecux,0x9f9d3024bc0d05f7e9330ac0a0d50057b511c63b,grant,Endless Mafia,2022-06-27T15:19:00.319Z,2022-07-04T15:19:00.318Z,1000000,enacted,12756,1239276.195992277,197225.2308128539,364000,4400,673650.9651794231,35
bbf5b1b0-f576-11ec-b5fc-5178246a05ac,QmPd1PSEJGdNMLQGtZxaXq9JA1oDEq4nCRyVGNgwbSfAiC,0x2ebb0e88c6edeaef1d912bee639a9e6acc2ed418,grant,"Creating energetic, personalised content & Building project in Decentraland.",2022-06-26T17:38:00.003Z,2022-07-10T17:38:00.002Z,2000000,enacted,12724,6173326.816803785,4440653.456684692,126000,24100,1582573.3601190937,64
a8ab9a30-f467-11ec-b5fc-5178246a05ac,QmNxQpy79VkPYbmNNfwy1aXKWEjNfNpA3GRvYD4pbeGz76,0x55b5ddb0310dce6b8437e8ef3145af6792f399a9,poi,"Add the location 98,-67 to the Points of Interest",2022-06-25T09:17:00.027Z,2022-07-02T09:17:00.026Z,500000,enacted,12707,633089.4257137699,31558.334524293765,118000,7200,476331.0911894759,42
16aa0de0-f405-11ec-b5fc-5178246a05ac,Qmdb8o6kVFwbyVyrawNKB8KbMScruom7mS2ZR6FQzKzCHx,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,governance,Wearables Working Group: Attach VP to Limited # of L1 Wearable Collections,2022-06-24T21:32:00.390Z,2022-07-08T21:32:00.389Z,6000000,enacted,12698,6940498.803592637,4502724.754842784,708000,248600,1481174.0487498539,72
96914860-f311-11ec-aa01-87bd234b340d,QmQntSdVjqt4kiQMQJoS2oM6r1mmcjPJeSE9NLh6SFHwKW,0xcf10cd8b5dc2323b1eb6de6164647756bad4de4d,grant,"Golfcraft game and more projects by Eibriel, Pablo & co.",2022-06-23T16:29:00.774Z,2022-07-07T16:29:00.772Z,8000000,enacted,12674,8725171.999159995,5270275.631725776,1268000,170900,2015996.3674342155,108
04d93380-f233-11ec-aa01-87bd234b340d,QmUG89sm27pkEYydj1iuQYrx7W2kYP6esrxssvWNTtdopB,0x9645b4c1bfd6eb2647e7fb8b74db8f79f862ea9e,grant,"MoCDA, Museum of Contemporary Digital Art: Public Exhibitions Program 2022",2022-06-22T13:55:00.024Z,2022-07-06T13:55:00.023Z,2000000,enacted,12640,4195534.400401698,637797.2796900837,2754000,22200,781537.1207116146,55
a871df00-f216-11ec-aa01-87bd234b340d,QmPcU3ViA3pWnmvm6UKnY6V6TsNGdp15oWa2nm3Qmg3Qqc,0xbec36da328823182350132e41099efc1bf1798d9,grant,Adding Ramp Network as an additional on-ramp service provider,2022-06-22T10:32:00.088Z,2022-06-29T10:32:00.086Z,1000000,rejected,12634,725121.9954469546,22821.83405151156,130000,14100,558200.1613954431,23
4a247090-f1a6-11ec-aa01-87bd234b340d,QmZ5e5exotVrLBodAQSR7onQdqEGHwWFWgrmwGcpMq4pJN,0xea39c3d4050056769c2bc68744340537dff8f16e,linked_wearables,Add Dolce&Gabbana Disco Drip to the Linked Wearables Registry,2022-06-21T21:08:00.241Z,2022-06-28T21:08:00.240Z,4000000,enacted,12624,5440063.740045425,1371478.013410459,2296000,85200,1687385.7266349662,72
e2142720-f0d3-11ec-aa01-87bd234b340d,QmdwjDzx4H8TVQVzDzeRzZjqoeEeZEDxPQB36phYpvhKos,0x594e569c3f8eb88787b5b203474c9b7a97895c8b,linked_wearables,Add Metafox Crew to the Linked Wearables Registry,2022-06-20T20:02:00.338Z,2022-06-27T20:02:00.336Z,4000000,rejected,12599,2455199.494959248,1274639.543317447,512000,92800,575759.9516418001,100
693177c0-ef04-11ec-aa01-87bd234b340d,QmT4Ka2TxkCypce4eu21HVouW1sryXvysWAHJY461iJmap,0x73c4914a6ec3e450a52b90bd7fe73929abc0241a,grant,Bring renewable electricity to Decentraland,2022-06-18T12:44:00.540Z,2022-07-02T12:44:00.538Z,2000000,rejected,12562,1222031.0106304537,36595.671655456885,396000,28900,760535.3389749967,45
4b6bb7e0-eed8-11ec-aa01-87bd234b340d,QmcieLr7K8go6y1u5kZYz48r4E72xEZHTYWhEZMCF8a2NW,0x9429f8b66914d603844501fb0c640e9fd7220377,grant,DCL-Edit - Further Development,2022-06-18T07:28:00.734Z,2022-07-02T07:28:00.733Z,8000000,enacted,12558,8859391.100746734,5795438.48147861,1572000,95100,1396852.619268124,35
f78ecc00-ee39-11ec-aa01-87bd234b340d,QmNSdxFCAScFFx2PVnYk2Ycuhdei9dCu5UXh3DZEeiVGXS,0x9381caa558f19a821a2360c59fdf3db60c09ff52,poll,NFT Mint Amount Options,2022-06-17T12:35:00.552Z,2022-06-22T12:35:00.550Z,500000,passed,12548,666571.7578440887,23195.72538645848,56000,79000,508376.03245763015,36
a2884850-ed5b-11ec-aa01-87bd234b340d,QmYmKP7a4vhGwKTh5CtRFnp7q1ChAtD2TahTR3FuktiTtC,0xaf0e126d11161fd002200e980103b78470e660e4,governance,Add district names to decentraland map.,2022-06-16T10:03:00.629Z,2022-06-30T10:03:00.628Z,6000000,rejected,12521,6429044.202834333,4488130.32937474,404000,158900,1378013.8734595934,72
e00da1e0-ed27-11ec-aa01-87bd234b340d,QmcyBpKffYFFKHrYd3F3rP3D3WRJfv8EWDstsK3yB2hAAk,0x65fd567571e17e3525ff69427c5366f2eca541e7,poi,"Add the location -135,25 to the Points of Interest",2022-06-16T03:53:00.014Z,2022-06-23T03:53:00.011Z,500000,enacted,12518,1101707.097138013,26699.479717737686,134000,8000,933007.6174202752,33
e5e51150-ed1a-11ec-aa01-87bd234b340d,QmWCw2MVg5Kj8VrKDVKabv8WWWnNWQbQLaW1qZr37AvwTW,0xa77610fcb5288bc95849c64136df159dd3efe6ac,poi,"Add the location -12,-45 to the Points of Interest",2022-06-16T02:20:00.357Z,2022-06-23T02:20:00.356Z,500000,enacted,12515,623690.9278817859,22215.83173826458,48000,3600,549875.0961435211,17
a31bfa40-ed02-11ec-aa01-87bd234b340d,QmUrSmTx1jUjFgzJiYZq3iYSqW2uAtdNepMET9whwchxRn,0x11cbb078596e5100f4cbb999c5c9b69ca2ff6477,grant,"Preparing detailed financial statements, budget, and long-range forecast",2022-06-15T23:26:00.388Z,2022-06-29T23:26:00.387Z,2000000,enacted,12514,2422942.3500076053,1246506.8110326086,384000,15100,777335.5389749967,32
61214010-ec84-11ec-aa01-87bd234b340d,QmbhVzP5z1tv8LgUD5RnDc5yc3gymUuY7GucCvpfgtVJzS,0x1ef67867464a400cf6d821807d2b68a6f65dfe4d,grant,A well-designed mascot that boosts the DCL community,2022-06-15T08:23:00.105Z,2022-06-22T08:23:00.104Z,1000000,rejected,12498,994558.0031253186,31568.637654461378,264000,170000,528989.3654708572,29
a81e8610-eb4b-11ec-82d9-d917cdd158ac,QmUYjQGNRWr5RcErfqGH7eRoGAc9BHYRfhrMYUK5uc3oUa,0x1b01162322ce12cb98675fc6e7d3e8330a794505,grant,Decentraland featured on CBS Nationally,2022-06-13T19:04:00.729Z,2022-06-20T19:04:00.726Z,1000000,rejected,12478,864951.6789007186,32557.234909545874,134000,23400,674994.4439911726,84
7e425540-eb20-11ec-82d9-d917cdd158ac,QmPNdVpdcjMzbZGd3YGg68t3jMNin7gE29RjuAnSRAEJzJ,0x193407bae943dd49b02c0491226b1d7130bd3f17,poi,"Add the location 66,-1 to the Points of Interest",2022-06-13T13:55:00.140Z,2022-06-20T13:55:00.139Z,500000,enacted,12475,718597.1585613528,32314.768946245287,226000,12100,448182.3896151074,23
a735d7c0-eb1f-11ec-82d9-d917cdd158ac,QmQbUY38mBuNKmYYY4isQDpn2EYn4JbkAAvDr2fRyaysTC,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,grant,Web3 and Metaverse Journalism Hackathon Sponsorship,2022-06-13T13:49:00.348Z,2022-06-27T13:49:00.347Z,2000000,enacted,12474,2155667.5536721386,119223.95466879994,344000,165600,1526843.5990033387,57
a7e50ae0-eb1c-11ec-82d9-d917cdd158ac,QmW9EyyNmhDvyMbzg9thN2uHKfm4M9PaxHAzuqrAcNpucz,0xbb7e1ee38df1d137df4b25a0ad1d89c2a0f17739,grant,"Creating a market place like amazon, tourism and all in one market place",2022-06-13T13:28:00.006Z,2022-06-27T13:28:00.004Z,4000000,rejected,12473,1451589.914980337,24070.855458435304,276000,85200,1066319.0595219014,33
32191f30-eaff-11ec-82d9-d917cdd158ac,QmUr1qnbzmEhKXU6cnMRGvdGG9z1QKiqVtjooY6SqEWEG4,0x3f6b1d01b6823ab235fc343069b62b6472774cd1,poll,Can we add images to our parcels/estates (in map not buildings) so that it looks more attractive when viewing the lands on the map? Something like Sandbox.,2022-06-13T09:57:00.972Z,2022-06-18T09:57:00.970Z,500000,rejected,12470,369855.8702607663,12128.544649909069,104000,16700,237027.32561085722,24
94a2ede0-e8f5-11ec-82d9-d917cdd158ac,QmbPAPPEwQNYv1vTuL1ftVPNqjFiTwjuPy826z6ZYcCHDf,0x6a77883ed4e65a1df591fda2f5252fd7c548f198,poll,Should the foundation meet with Umbria-Narni bridge to discuss adding $MANA to the Umbria platform??,2022-06-10T19:43:00.998Z,2022-06-15T19:43:00.996Z,500000,rejected,12443,932833.8171448843,4644.147206652335,158000,73700,696489.6699382318,23
b8075360-e8e7-11ec-82d9-d917cdd158ac,QmbruLbiFmwGGDNV8DDvXWDzXWfD8epwkkTr6LZFNyu8CA,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,governance,Restructuring Wearables Submission Fees,2022-06-10T18:04:00.422Z,2022-06-24T18:04:00.421Z,6000000,enacted,12441,8144760.774489767,6237930.486850639,316000,23100,1567730.2876391285,50
ce568980-e8c2-11ec-82d9-d917cdd158ac,QmQw8itQr3kQ3ksqAVbWejNgNY3cw8n1KLpuEjazqvLzNn,0xeff9b702ae0f6f89cb0b3cfeab7c459520096e60,linked_wearables,Add POLYSTAR to the Linked Wearables Registry,2022-06-10T13:39:00.472Z,2022-06-17T13:39:00.471Z,4000000,rejected,12433,5807.000213581323,807.0002135813222,4000,1000,0,18
91ebcb80-e8a5-11ec-82d9-d917cdd158ac,QmbUgpDGqZcxs3Hh96qSSfTiiuCM3WTXVZNKUKQFKQhqFn,0x5e382071464a6f9ea29708a045983dc265b0d86d,grant,Full process wearable creation and submission tutorials,2022-06-10T10:10:00.704Z,2022-06-17T10:10:00.703Z,1000000,enacted,12429,1686824.0754894023,465702.10238575074,162000,95800,963321.9731036515,40
f8b699c0-e810-11ec-82d9-d917cdd158ac,QmR7Evkmm12yqtWEvxHX4JugxFudCjUy3MpxH5wN5tgHPt,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,grant,Decentraland DAO Facilitation Squad Grant Proposal,2022-06-09T16:26:00.148Z,2022-06-23T16:26:00.147Z,4000000,enacted,12412,6580663.041625313,1248028.100084355,356000,92400,4884234.94154096,34
93974190-e7f5-11ec-82d9-d917cdd158ac,QmbTn6uPxAvoQ1u7w7WbRW7SN5nVFGYkibraCzjMwujJhH,0x29519122d08771ca4c83c8e3fa981df18721f76d,draft,"In DCL, should we make name plates better and larger?",2022-06-09T13:10:00.081Z,2022-06-16T13:10:00.080Z,1000000,rejected,12407,50420.304790253846,10882.34465025385,24000,14900,637.96014,17
321bac90-e7a4-11ec-82d9-d917cdd158ac,QmTm9Wmrv1yvsDrYFdLsToe1nzzL8VV9bpCvHesCu8LU6T,0xdbbb155ee7ac595bfc34853a6aee498f93caf06a,grant,Disruptive Technology & science Hub,2022-06-09T03:28:00.297Z,2022-06-23T03:28:00.296Z,8000000,rejected,12399,1623809.2403564667,25023.01675720924,264000,9300,1325486.2235992572,27
9c9aea50-e79e-11ec-82d9-d917cdd158ac,QmNaHCRx1iv6NkjgAmVdq472X9LC1jgjGS5yNtmPo5hU5N,0xb7a03df7a54279d4189eda9e92f32443afa124ed,grant,Decentraland videos to highlight events & promote in Chinese speaking community,2022-06-09T02:48:00.989Z,2022-06-16T02:48:00.989Z,1000000,enacted,12398,1825742.827021311,25254.119246613707,308000,7300,1485188.707774697,33
b7334300-e751-11ec-82d9-d917cdd158ac,QmX7kuCQRo86Q1nKgrDJxs9gMm8RFJSGRJheYZPZVPLvt6,0x82d54417fc69681dc74a6c0c68c6dbad5a2857b9,grant,Wear Essentials - Wearables for everyone,2022-06-08T17:37:00.361Z,2022-06-22T17:37:00.359Z,8000000,rejected,12393,2492440.4797798693,1412792.6643253125,378000,33200,668447.8154545573,56
4fad3e80-e74b-11ec-82d9-d917cdd158ac,QmW7DEwWj6PgxV7qMwES9huaVWVeMphdVZMEdFozhPpNSX,0xb0145ae156d201d6e371d07265fe3c045071c967,grant,"Genesis city top-down map website and mapping script, 6-month renewal",2022-06-08T16:51:00.696Z,2022-06-22T16:51:00.695Z,2000000,enacted,12391,2349875.2819331535,75479.58952957486,292000,99700,1882695.692403579,32
ffbdb700-e73c-11ec-82d9-d917cdd158ac,QmcMwmsWLzRdNYeZXPzzhFtaYDH7JHqm7KeptsuGnKvm33,0xa5a6a52998a55b46f744cc80208ac18b653d45dc,poi,"Add the location -62,128 to the Points of Interest",2022-06-08T15:09:00.632Z,2022-06-15T15:09:00.630Z,500000,rejected,12388,497841.45797384856,26041.45797384854,44000,1800,426000,15
9001a490-e67d-11ec-9a81-b1d70acf7d8d,QmZEegtXXSF4vfy9mzQKCeiU5LoxkSXwAzsrBxfH4BFruy,0x8367a713bc14212ab1bb8c55a778e43e50b8b927,linked_wearables,Add Woodies to the Linked Wearables Registry,2022-06-07T16:19:00.297Z,2022-06-14T16:19:00.297Z,4000000,enacted,12363,4375525.766654093,1734499.1418847032,1908000,80400,652626.62476939,36
a61b0c30-e62d-11ec-9a81-b1d70acf7d8d,Qmbp9b1sK8utDwX4ELSCL53r1tzy3L6x5TL8qxNDZ6DyPS,0xee96fcd7a3aa61f513e1ea64d6c1d2ad73c7676a,poi,"Add the location 14,14 to the Points of Interest",2022-06-07T06:47:00.635Z,2022-06-14T06:47:00.635Z,500000,rejected,12348,8718.219320151264,3618.2193201512646,2000,3100,0,21
3c6ff780-e5a8-11ec-9a81-b1d70acf7d8d,Qmc91gwsvD1a8D64yQfAcRjrqc5DK6jpTEGPut6vNqzXxM,0x6401f5b9f88c489495fb95ba7aa4276a353bebb8,linked_wearables,Add remx to the Linked Wearables Registry,2022-06-06T14:52:00.288Z,2022-06-13T14:52:00.288Z,4000000,rejected,12332,31561.188993445925,7961.18899344593,10000,13600,0,16
f3c126e0-e5a1-11ec-9a81-b1d70acf7d8d,QmQebGq6gSwbUUzQhY7eUtS4fhWexEBRrdYir3aMTcLvLg,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,governance,DAO Committee Compensation,2022-06-06T14:07:00.366Z,2022-06-20T14:07:00.364Z,6000000,rejected,12324,5162191.849278394,1715977.6674822154,2554000,4800,887414.1817961783,29
a371ead0-e5a1-11ec-9a81-b1d70acf7d8d,QmSRMaxowBm5HbaSUKuDwqs7Bi7Q53MhCPXPd8x55E3h53,0xc70650c50487853ed6ff692945cd05a446a95536,poll,Decentraland scenes as NFTs: Should scenes also be NFTs that can be sold within the Decentraland marketplace?,2022-06-06T14:04:00.629Z,2022-06-11T14:04:00.627Z,500000,passed,12323,4955876.314718007,95659.4232371934,776000,9000,4075216.8914808137,26
0eb58140-e560-11ec-87ac-677925327766,QmQ8WBRv3JzkK1rCjuyiyN5xHDG45CB9vSub1pq22zn3wk,0x4df61d27c79d9cf409cf223a24d0bcf93fcdd0f0,grant,Bring the Lagoinha Christian Church to DCL,2022-06-06T06:15:00.804Z,2022-06-20T06:15:00.803Z,8000000,rejected,12315,5609538.567597916,98262.97400203625,248000,111700,5151575.593595881,40
febe1c80-e527-11ec-87ac-677925327766,QmReuannqG5vMZ89PbU8NQpokpB4E99d74XZzq4hNEjpgx,0x032d46936d9a510337e197cfd628eba64ed000d2,grant,Car and apartment,2022-06-05T23:34:00.200Z,2022-06-19T23:34:00.199Z,2000000,rejected,12309,1601608.401336832,28869.096128098183,178000,96600,1298139.305208733,34
68797770-e445-11ec-87ac-677925327766,QmNheoQjVt2WiXRpLBNwUKBt7TRizuMrLXKVRGQPFGncmY,0x2fcd5b84e04ea940afff17173e67ec64376e1dfc,poi,"Add the location -103,-97 to the Points of Interest",2022-06-04T20:32:00.831Z,2022-06-11T20:32:00.829Z,500000,enacted,12288,728305.1354786508,45909.87809875065,188000,89500,404895.25737990014,106
951901e0-e40b-11ec-87ac-677925327766,QmTRyYoTeJ4JqZoqmqvaGoMbrdVbxap2FLqp3YYYm4Mj8F,0x9a145c4d0e53cdf3cdf487642252d8df646cb7db,poi,"Add the location 115,-140 to the Points of Interest",2022-06-04T13:38:00.886Z,2022-06-11T13:38:00.886Z,500000,rejected,12281,30559.03470481274,7859.0347048127405,10000,12700,0,10
46d525d0-e3c1-11ec-87ac-677925327766,QmZNkqaBnbSneYhjHTXWXA4eCtXVNVbMyyVio2G27GvzV6,0xf60086b22e12c4e3597fe37fe760393c18fdc113,poi,"Add the location -22,37 to the Points of Interest",2022-06-04T04:46:00.821Z,2022-06-11T04:46:00.820Z,500000,rejected,12277,103431.5901100898,1749.2004949824022,78000,1500,22182.389615107382,15
baae9330-e2d4-11ec-9000-175d8dd584b8,QmT7PH6SfKstmySiz4V83wzAdBuFpNtekYzGVC4N5dPFXD,0xae8bf49b1f8d56061bc693b7841c785b8e903ec5,grant,"Decentraland Growth through Educational Content, and Advertisement Data",2022-06-03T00:33:00.459Z,2022-06-17T00:33:00.459Z,2000000,rejected,12246,1178410.6041648888,19782.75972504889,190000,11200,957427.8444398398,61
92c8f3b0-e2d4-11ec-9000-175d8dd584b8,QmRT5h9MnwnYtksrjGA3foP1SYGtaS8RfacxnUJETtfkz8,0x0749d1abb5ca9128432b612644c0ea1e9c6cc9af,poll,Should we allow an option to purchase NFTs on the DCL Marketplace in $ICE & $MANA ?,2022-06-03T00:31:00.523Z,2022-06-08T00:31:00.523Z,500000,rejected,12245,1382907.4020396504,102490.31055883656,254000,33100,993317.0914808136,50
522c45a0-e2d4-11ec-9000-175d8dd584b8,QmTbLpfE5Ypvs5g9v2DNrpbzhrDHu2FyPpXRZAuT3rg2Fu,0xae8bf49b1f8d56061bc693b7841c785b8e903ec5,grant,"Decentraland Growth through Educational Content, and Advertisement Data",2022-06-03T00:30:00.122Z,2022-06-17T00:30:00.122Z,2000000,rejected,12244,914656.5280864289,9722.026220722337,74000,4900,826034.5018657064,15
99c66b90-e2d2-11ec-9000-175d8dd584b8,QmRw8jRe6UyfQfhhLgEGAwjAoJmmYzujotuDCJtWC5RDJ7,0x091f3b14a3323819c36ad0ec1298f97f0c7e0caa,governance,For Decentraland Daily Active Users: MANA incentives for USDC-ICE LP,2022-06-03T00:17:00.257Z,2022-06-17T00:17:00.257Z,6000000,enacted,12243,11115808.144226275,2673050.2717336603,7010000,116100,1316657.8724926126,191
8e935300-e255-11ec-bdb6-655e1f599935,QmYQHcRBrNeGRV4ZQ5WQU3ftzYzWPZ11paRXijLcGhw83B,0xbb54a5ea7100bc3f39cf1929c1881b45d98d4c92,ban_name,Ban the name julie,2022-06-02T09:22:00.376Z,2022-06-09T09:22:00.374Z,500000,rejected,12228,1939471.3288707368,35517.23233539516,238000,165800,1500154.096535341,33
128084f0-e1dc-11ec-bdb6-655e1f599935,QmUe6WQJZDqfTZMWMA2iS42Q8iepHEf5mCQAR1boaCoi65,0xfe91c0c482e09600f2d1dbca10fd705bc6de60bc,draft,Restructuring Wearables Submission Fees,2022-06-01T18:53:00.111Z,2022-06-08T18:53:00.108Z,1000000,enacted,12213,2576584.566131162,512582.987379867,604000,26700,1433301.5787512953,67
2c9d9ae0-e1d6-11ec-bdb6-655e1f599935,QmNoZf863d2kJdz95s28hogUawo6hyxNnmeTxCmLeWJ3ZY,0x2d779a930567f54899336c3f7f2dbaf804a25c78,grant,Metaverse VR/Desktop Ride Simulator Experience,2022-06-01T18:10:00.942Z,2022-06-15T18:10:00.942Z,8000000,rejected,12212,1414976.663424257,7537.158215523426,204000,76200,1127239.5052087333,39
de57e410-e1cd-11ec-ab46-7fb4b5e74735,QmX7wBSYyahzUALEzQz1uMogBwzC1sB5UGmWh6cv4YdgQJ,0xc8c086c34c138d9c0981afddc7b0f4a086fa3f19,poll,increasing file size for full body,2022-06-01T17:11:00.649Z,2022-06-06T17:11:00.648Z,500000,rejected,12209,312028.7382177752,2509.304943583174,34000,4900,270619.433274192,21
806f0460-e1cc-11ec-ab46-7fb4b5e74735,QmUMMZ3kcakh3XVvj7UthwzBm4YRT7a385tPZAVHoGMnQD,0xc8c086c34c138d9c0981afddc7b0f4a086fa3f19,poll,increase in file size for full body,2022-06-01T17:01:00.598Z,2022-06-06T17:01:00.596Z,500000,rejected,12208,13048.536439888281,1448.5364398882834,10000,1600,0,11
0d93d330-e1b3-11ec-8ad9-ab7454ba5993,QmT9xpnLsVCekVEDpHTdjUzkR7VtNPFa69f6DD8vcp6WLj,0x0749d1abb5ca9128432b612644c0ea1e9c6cc9af,poi,"Remove the location -1,-135 from the Points of Interest",2022-06-01T13:59:00.483Z,2022-06-08T13:59:00.483Z,500000,enacted,12200,1144810.3890004358,13838.246453748128,176000,9900,945072.1425466872,25
dcec2be0-e119-11ec-8ad9-ab7454ba5993,QmYtYK4nF5jzdDk3WuwQbcDU8auGA8evALgKHTjcRp5YXF,0xddf4da877d64c694ac69175feedb19a2591f7d7f,poi,"Add the location 137,-2 to the Points of Interest",2022-05-31T19:42:00.854Z,2022-06-07T19:42:00.853Z,500000,enacted,12186,831325.0462948618,15095.800936222207,158000,6000,652229.2453586399,53
bd9ccfb0-e0f6-11ec-8ad9-ab7454ba5993,QmRFaMDMyKNDqfma5QJPSmWaYFCLFKkT8F4i1b4oJpQ3nB,0x4a90e18f3e90074a820532a3da62b347ea86711b,poi,"Add the location -115,-26 to the Points of Interest",2022-05-31T15:31:00.939Z,2022-06-07T15:31:00.938Z,500000,enacted,12184,655114.1861035451,136073.1453872931,504000,1100,13941.04071625212,13
7f19a4b0-e0a7-11ec-8ad9-ab7454ba5993,QmVtXM7TKh8xH4mm8Qp2cWN2fgHP2Yrw3zZTynyeCfj6SP,0xb248140d89ee4a1feabdd28f2f3ef23e2bd4b469,poll,Full screen mode improvement,2022-05-31T06:04:00.819Z,2022-06-05T06:04:00.818Z,500000,rejected,12172,161045.7308335354,859.8296777869232,18000,67200,74985.90115574848,12
62493ff0-e03c-11ec-8ad9-ab7454ba5993,QmbHHgDiA2mTrqkZniW1Ph1RmjDw4vBEtspVjV7FhxbPAo,0x7bed1e78b1c5362ee76fa9ed9c0922335fa4e819,grant,Creation of the First Audiovisual Hub in DCL,2022-05-30T17:17:00.327Z,2022-06-13T17:17:00.326Z,2000000,rejected,12162,439348.16694877,3489.4648337024355,78000,13500,344358.70211506763,20
46a1c500-e038-11ec-8ad9-ab7454ba5993,Qmbri3SyFkJuwviaX4tr8kTPNzur8itL5tLUiBtj6mRVpr,0xdd0ae104697a24807ec80f97463efbf75c7a988c,poi,"Add the location -85,60 to the Points of Interest",2022-05-30T16:48:00.944Z,2022-06-06T16:48:00.943Z,500000,enacted,12159,4538434.2519367505,93234.25193675046,440000,3200,4002000,32
0ffcf830-e038-11ec-8ad9-ab7454ba5993,QmU2rN1zZT5CraEVCjjUAHkKsHUe6pSsNEA7oESEY2oQ9D,0xdd0ae104697a24807ec80f97463efbf75c7a988c,poi,"Add the location -74,53 to the Points of Interest",2022-05-30T16:46:00.267Z,2022-06-06T16:46:00.267Z,500000,enacted,12157,4565043.093985799,93343.09398579862,466000,3700,4002000,31
